name,link,address,google_url,phone
Camila Coelho Estética e Saúde,,"R. Dr. Lauro Dornelles, 395 - Centro, Alegrete - RS, 97541-151, Brasil",https://www.google.com/maps/place/Camila+Coelho+Est%C3%A9tica+e+Sa%C3%BAde/data=!4m7!3m6!1s0x95aab79926893901:0x5434f5040df4f738!8m2!3d-29.7838179!4d-55.7969017!16s%2Fg%2F11n09spcxs!19sChIJATmJJpm3qpUROPf0DQT1NFQ?authuser=0&hl=pt-PT&rclk=1,+55 55 99969-2553
BELLEVITTA,https://www.facebook.com/pages/Belle-Vitta-Est%C3%A9tica/779207938868209,"R. José Bonifácio, 143 - Centro, Alegrete - RS, 97541-310, Brasil",https://www.google.com/maps/place/BELLEVITTA/data=!4m7!3m6!1s0x95aab9d814a006f7:0x24ad28bc595eb26b!8m2!3d-29.7860107!4d-55.7902743!16s%2Fg%2F1ptwcnnyj!19sChIJ9wagFNi5qpURa7JeWbworSQ?authuser=0&hl=pt-PT&rclk=1,+55 55 3422-1465
Harmonic Estética Avançada,,"R. Cel. Cabrita, 135 - Sala A - Centro, Alegrete - RS, 97541-100, Brasil",https://www.google.com/maps/place/Harmonic+Est%C3%A9tica+Avan%C3%A7ada/data=!4m7!3m6!1s0x95aab7a2175d9915:0x3a39d2620c7ee6b!8m2!3d-29.782194!4d-55.789235!16s%2Fg%2F11sjv3kd83!19sChIJFZldF6K3qpURa-7HICadowM?authuser=0&hl=pt-PT&rclk=1,+55 55 99661-6250
Estética Lê Rose,https://business.google.com/create?fp=1044916831531723453&hl=pt-PT&authuser=0&gmbsrc=pt-pt-pt-et-ip-z-gmb-s-z-l~mrc%7Cclaimbz%7Cu&ppsrc=GMBMI&utm_campaign=pt-pt-pt-et-ip-z-gmb-s-z-l~mrc%7Cclaimbz%7Cu&utm_source=gmb_mrc81&utm_medium=et&getstarted&lis=0,"R. Luís de Freitas, 208-250 - Centro, Alegrete - RS, 97542-570, Brasil",https://www.google.com/maps/place/Est%C3%A9tica+L%C3%AA+Rose/data=!4m7!3m6!1s0x95aab762e04cb06f:0xe804a5273466abd!8m2!3d-29.7809737!4d-55.7897004!16s%2Fg%2F11dzsxkpxl!19sChIJb7BM4GK3qpURvWpGc1JKgA4?authuser=0&hl=pt-PT&rclk=1,
Cuidart Estética e Bem estar,,"R. Vinte de Setembro, 779 - Centro, Alegrete - RS, 97542-620, Brasil",https://www.google.com/maps/place/Cuidart+Est%C3%A9tica+e+Bem+estar/data=!4m7!3m6!1s0x95aab9b2733d32e7:0xe99b3a81d162453b!8m2!3d-29.7863337!4d-55.7968642!16s%2Fg%2F11t6zf3x6c!19sChIJ5zI9c7K5qpURO0Vi0YE6m-k?authuser=0&hl=pt-PT&rclk=1,
Adri'S Centro Estético,,"R. Mariz e Barros, 47 - loja 101 - Centro, Alegrete - RS, 97541-040, Brasil",https://www.google.com/maps/place/Adri%27S+Centro+Est%C3%A9tico/data=!4m7!3m6!1s0x95aab9d842241efd:0x4a27d1034ad467be!8m2!3d-29.784729!4d-55.789432!16s%2Fg%2F11f3vd6hkr!19sChIJ_R4kQti5qpURvmfUSgPRJ0o?authuser=0&hl=pt-PT&rclk=1,+55 55 3426-2669
Caminy Centro estético,,"R. Barão do Amazonas, 67 - sala 01 - Centro, Alegrete - RS, 97542-080, Brasil",https://www.google.com/maps/place/Caminy+Centro+est%C3%A9tico/data=!4m7!3m6!1s0x95aab98b0da22195:0x8e4abb55b5b9f584!8m2!3d-29.7840834!4d-55.7889341!16s%2Fg%2F11ss4_n21w!19sChIJlSGiDYu5qpURhPW5tVW7So4?authuser=0&hl=pt-PT&rclk=1,+55 55 99659-7684
Dermaclinic Estética Avançada,https://www.instagram.com/esteticadermaclinic/,"R. Mariz e Barros, 339 - Centro, Alegrete - RS, 97542-450, Brasil",https://www.google.com/maps/place/Dermaclinic+Est%C3%A9tica+Avan%C3%A7ada/data=!4m7!3m6!1s0x95aab9dab467a20b:0x6a7dfe9c98741f5d!8m2!3d-29.7854511!4d-55.7864793!16s%2Fg%2F11y34d257h!19sChIJC6JntNq5qpURXR90mJz-fWo?authuser=0&hl=pt-PT&rclk=1,+55 55 99989-0459
Massagem Bronzeadora Clari Vargas,,"R. Colômbia, 705 - Centro, Alegrete - RS, 97544-000, Brasil",https://www.google.com/maps/place/Massagem+Bronzeadora+Clari+Vargas/data=!4m7!3m6!1s0x95aab7296e4c110f:0x70cd62bec0e5479f!8m2!3d-29.7885665!4d-55.8103442!16s%2Fg%2F11tc9bzfks!19sChIJDxFMbim3qpURn0flwL5izXA?authuser=0&hl=pt-PT&rclk=1,+55 55 99976-8283
Rose G.Borba Massoterapia,,"R. Manoel José da Silveira, 1003 - Tancredo Neves, Alegrete - RS, 97542-420, Brasil",https://www.google.com/maps/place/Rose+G.Borba+Massoterapia/data=!4m7!3m6!1s0x95aab9021bcd8c7b:0xed7dd5b05dac3825!8m2!3d-29.7827816!4d-55.7834649!16s%2Fg%2F11h_wz3q4j!19sChIJe4zNGwK5qpURJTisXbDVfe0?authuser=0&hl=pt-PT&rclk=1,+55 55 99921-0191
Sthefani Fritzen Estética e Bem Estar,http://www.sthefanifritzen.com/,"Rua Dr. Quintana, 55 - sala 201 - Centro, Alegrete - RS, 97541-160, Brasil",https://www.google.com/maps/place/Sthefani+Fritzen+Est%C3%A9tica+e+Bem+Estar/data=!4m7!3m6!1s0x95aab9db8cf58d0b:0x82105510b0598c63!8m2!3d-29.7849651!4d-55.7917375!16s%2Fg%2F11kbn9cvz9!19sChIJC431jNu5qpURY4xZsBBVEII?authuser=0&hl=pt-PT&rclk=1,+55 55 99910-2707
Estética Toda Linda,https://business.google.com/create?fp=7265246040535396543&hl=pt-PT&authuser=0&gmbsrc=pt-pt-pt-et-ip-z-gmb-s-z-l~mrc%7Cclaimbz%7Cu&ppsrc=GMBMI&utm_campaign=pt-pt-pt-et-ip-z-gmb-s-z-l~mrc%7Cclaimbz%7Cu&utm_source=gmb_mrc81&utm_medium=et&getstarted&lis=0,"Rua dos Andradas, 623 - Centro, Alegrete - RS, 97543-230, Brasil",https://www.google.com/maps/place/Est%C3%A9tica+Toda+Linda/data=!4m7!3m6!1s0x95aab9d6808f9415:0x64d356c7ebecf0bf!8m2!3d-29.7880459!4d-55.7965279!16s%2Fg%2F11g70w0w4h!19sChIJFZSPgNa5qpURv_Ds68dW02Q?authuser=0&hl=pt-PT&rclk=1,
Salão Vip Alegrete,http://www.facebook.com/salaovipalegret,"R. Jacarandá, 338 fundos - Capão do Angico, Alegrete - RS, 97547-260, Brasil",https://www.google.com/maps/place/Sal%C3%A3o+Vip+Alegrete/data=!4m7!3m6!1s0x95aaba2145cabfbf:0xd6b1741e7953c03c!8m2!3d-29.7975021!4d-55.7531612!16s%2Fg%2F11fsmv2t4z!19sChIJv7_KRSG6qpURPMBTeR50sdY?authuser=0&hl=pt-PT&rclk=1,+55 55 3422-8180
CariSaude,,,https://www.google.com/maps/place/CariSaude/data=!4m7!3m6!1s0x95aab91b6ffee83d:0x355442c0fb36c98e!8m2!3d-29.791385!4d-55.7812559!16s%2Fg%2F11llbn89l7!19sChIJPej-bxu5qpURjsk2-8BCVDU?authuser=0&hl=pt-PT&rclk=1,+55 55 98409-8847
Tricologista e Terapeuta Capilar Adriana Vargas,https://instagram.com/adrianavargastricologista?igshid=OGQ5ZDc2ODk2ZA==,"R. Vinte de Setembro, 1026 - Centro, Alegrete - RS, 97541-260, Brasil",https://www.google.com/maps/place/Tricologista+e+Terapeuta+Capilar+Adriana+Vargas/data=!4m7!3m6!1s0x95aab7e8fc25e74d:0x1e3defb79aeef208!8m2!3d-29.7855752!4d-55.7991995!16s%2Fg%2F11h4rn740p!19sChIJTecl_Oi3qpURCPLumrfvPR4?authuser=0&hl=pt-PT&rclk=1,+55 55 99662-6525
Terapia Da Beleza,https://business.google.com/create?fp=2472108508791090515&hl=pt-PT&authuser=0&gmbsrc=pt-pt-pt-et-ip-z-gmb-s-z-l~mrc%7Cclaimbz%7Cu&ppsrc=GMBMI&utm_campaign=pt-pt-pt-et-ip-z-gmb-s-z-l~mrc%7Cclaimbz%7Cu&utm_source=gmb_mrc81&utm_medium=et&getstarted&lis=0,"R. Gen. Sampaio, 1115 - Centro, Alegrete - RS, 97541-480, Brasil",https://www.google.com/maps/place/Terapia+Da+Beleza/data=!4m7!3m6!1s0x95aab77d70b3a2ff:0x224eb19748b6ad53!8m2!3d-29.7839411!4d-55.7935734!16s%2Fg%2F11j2yqg8r2!19sChIJ_6KzcH23qpURU622SJexTiI?authuser=0&hl=pt-PT&rclk=1,
Metamorfose Clínica de Embelezamento,https://business.google.com/create?fp=12716869384520298144&hl=pt-PT&authuser=0&gmbsrc=pt-pt-pt-et-ip-z-gmb-s-z-l~mrc%7Cclaimbz%7Cu&ppsrc=GMBMI&utm_campaign=pt-pt-pt-et-ip-z-gmb-s-z-l~mrc%7Cclaimbz%7Cu&utm_source=gmb_mrc81&utm_medium=et&getstarted&lis=0,"R. Dr. Lauro Dornelles, 321 - Sala A - Centro, Alegrete - RS, 97543-054, Brasil",https://www.google.com/maps/place/Metamorfose+Cl%C3%ADnica+de+Embelezamento/data=!4m7!3m6!1s0x95aab77e0bfe0575:0xb07b65540f5f6ea0!8m2!3d-29.7844184!4d-55.7970806!16s%2Fg%2F1tkp0z9n!19sChIJdQX-C363qpURoG5fD1Rle7A?authuser=0&hl=pt-PT&rclk=1,+55 55 3421-2531
Espaço Ser,https://business.google.com/create?fp=208491242395113051&hl=pt-PT&authuser=0&gmbsrc=pt-pt-pt-et-ip-z-gmb-s-z-l~mrc%7Cclaimbz%7Cu&ppsrc=GMBMI&utm_campaign=pt-pt-pt-et-ip-z-gmb-s-z-l~mrc%7Cclaimbz%7Cu&utm_source=gmb_mrc81&utm_medium=et&getstarted&lis=0,"Rua Visconde de Tamandaré, 380 - Centro, Alegrete - RS, 97541-520, Brasil",https://www.google.com/maps/place/Espa%C3%A7o+Ser/data=!4m7!3m6!1s0x95aab9d8faf657bf:0x2e4b5ae29bd965b!8m2!3d-29.7849145!4d-55.7878804!16s%2Fg%2F11fsmvxt6y!19sChIJv1f2-ti5qpURW5a9Ka615AI?authuser=0&hl=pt-PT&rclk=1,
Com Corte - Salão de Beleza,,"Rua Visconde de Tamandaré, 394 - Centro, Alegrete - RS, 97541-520, Brasil",https://www.google.com/maps/place/Com+Corte+-+Sal%C3%A3o+de+Beleza/data=!4m7!3m6!1s0x95aab9d8fbeea371:0x4d6594bf77f0f2c6!8m2!3d-29.7848105!4d-55.7877882!16s%2Fg%2F11_t8dxq0!19sChIJcaPu-9i5qpURxvLwd7-UZU0?authuser=0&hl=pt-PT&rclk=1,+55 55 3422-5302
Liana Aurélio Micropigmentadora,https://instagram.com/lianaaurelio?igshid=YmMyMTA2M2Y=,"R. Vinte de Setembro, 779 - Centro, Alegrete - RS, 97542-620, Brasil",https://www.google.com/maps/place/Liana+Aur%C3%A9lio+Micropigmentadora/data=!4m7!3m6!1s0x95aab9f0fc902b33:0xccff1c95129f8b7b!8m2!3d-29.7863338!4d-55.7968642!16s%2Fg%2F11t3hxk3h3!19sChIJMyuQ_PC5qpURe4ufEpUc_8w?authuser=0&hl=pt-PT&rclk=1,+55 55 99909-2607
Oficina Da Unha,,"Rua Visconde de Tamandaré, 201 - Centro, Alegrete - RS, 97541-520, Brasil",https://www.google.com/maps/place/Oficina+Da+Unha/data=!4m7!3m6!1s0x95aab9d9a7bb05c3:0x7abf87d4e75b71a0!8m2!3d-29.7863818!4d-55.7885292!16s%2Fg%2F11j2yqq2c7!19sChIJwwW7p9m5qpURoHFb59SHv3o?authuser=0&hl=pt-PT&rclk=1,
Espaço Francine Beulque,https://business.google.com/create?fp=737457328537353118&hl=pt-PT&authuser=0&gmbsrc=pt-pt-pt-et-ip-z-gmb-s-z-l~mrc%7Cclaimbz%7Cu&ppsrc=GMBMI&utm_campaign=pt-pt-pt-et-ip-z-gmb-s-z-l~mrc%7Cclaimbz%7Cu&utm_source=gmb_mrc81&utm_medium=et&getstarted&lis=0,"R. Emílio Alabi, 170 - Macedo, Alegrete - RS, 97542-260, Brasil",https://www.google.com/maps/place/Espa%C3%A7o+Francine+Beulque/data=!4m7!3m6!1s0x95aab7482e79115f:0xa3bf988787a3b9e!8m2!3d-29.783199!4d-55.799513!16s%2Fg%2F11h87692z8!19sChIJXxF5Lki3qpURnjt6eIj5Owo?authuser=0&hl=pt-PT&rclk=1,+55 55 99938-6828
Jaqueline Beck | Fisio Dermatofuncional,,"R. Daltro Filho, 38 - Cidade Alta, Alegrete - RS, 97542-170, Brasil",https://www.google.com/maps/place/Jaqueline+Beck+%7C+Fisio+Dermatofuncional/data=!4m7!3m6!1s0x95aab993c677d319:0xecd8618b57eb454b!8m2!3d-29.7884891!4d-55.7987964!16s%2Fg%2F11hf7v1qnh!19sChIJGdN3xpO5qpURS0XrV4th2Ow?authuser=0&hl=pt-PT&rclk=1,+55 55 99947-5454
Studio Inovar - Centro de Beleza,,"R. Pedro Rui - Inez, Alegrete - RS, 97545-580, Brasil",https://www.google.com/maps/place/Studio+Inovar+-+Centro+de+Beleza/data=!4m7!3m6!1s0x95aab99e06a980f5:0x91a0fd2713c9e001!8m2!3d-29.8076717!4d-55.8067317!16s%2Fg%2F11svyy9s2h!19sChIJ9YCpBp65qpURAeDJEyf9oJE?authuser=0&hl=pt-PT&rclk=1,+55 55 99694-8889
Chanell Espaço Da Beleza,https://business.google.com/create?fp=4370609543931986135&hl=pt-PT&authuser=0&gmbsrc=pt-pt-pt-et-ip-z-gmb-s-z-l~mrc%7Cclaimbz%7Cu&ppsrc=GMBMI&utm_campaign=pt-pt-pt-et-ip-z-gmb-s-z-l~mrc%7Cclaimbz%7Cu&utm_source=gmb_mrc81&utm_medium=et&getstarted&lis=0,"R. Dr. Lauro Dornelles, 717 - Centro, Alegrete - RS, 97542-001, Brasil",https://www.google.com/maps/place/Chanell+Espa%C3%A7o+Da+Beleza/data=!4m7!3m6!1s0x95aab9ea1977fc13:0x3ca7863945ff80d7!8m2!3d-29.7810308!4d-55.7959989!16s%2Fg%2F11hdj7n631!19sChIJE_x3Geq5qpUR14D_RTmGpzw?authuser=0&hl=pt-PT&rclk=1,+55 55 99624-9330
Dra. Ana Cristina Porto Alegre,http://anaportoalegre.com.br/,"R. José Bonifácio, 143 - Centro, Alegrete - RS, 97541-310, Brasil",https://www.google.com/maps/place/Dra.+Ana+Cristina+Porto+Alegre/data=!4m7!3m6!1s0x95aab9d832e347d7:0x2ef0850e4c2e3e4c!8m2!3d-29.7860378!4d-55.7902798!16s%2Fg%2F11ghfvl846!19sChIJ10fjMti5qpURTD4uTA6F8C4?authuser=0&hl=pt-PT&rclk=1,+55 55 3422-1465
Salão Divas,,"Rua Visconde de Tamandaré, 642 - sala 1 - Centro, Alegrete - RS, 97541-520, Brasil",https://www.google.com/maps/place/Sal%C3%A3o+Divas/data=!4m7!3m6!1s0x95aab9d775829013:0xeaa34622775281d6!8m2!3d-29.7826174!4d-55.7871308!16s%2Fg%2F11gf0pkjt9!19sChIJE5CCdde5qpUR1oFSdyJGo-o?authuser=0&hl=pt-PT&rclk=1,+55 55 99652-1408
Salao De Beleza Moça Bonita Alegrete RS,https://business.google.com/create?fp=16568123235042054818&hl=pt-PT&authuser=0&gmbsrc=pt-pt-pt-et-ip-z-gmb-s-z-l~mrc%7Cclaimbz%7Cu&ppsrc=GMBMI&utm_campaign=pt-pt-pt-et-ip-z-gmb-s-z-l~mrc%7Cclaimbz%7Cu&utm_source=gmb_mrc81&utm_medium=et&getstarted&lis=0,"R. Vinte de Setembro, 160 - Cidade Alta, Alegrete - RS, 97543-515, Brasil",https://www.google.com/maps/place/Salao+De+Beleza+Mo%C3%A7a+Bonita+Alegrete+RS/data=!4m7!3m6!1s0x95aab9d9e693983d:0xe5edcc4cf393d2a2!8m2!3d-29.787696!4d-55.790732!16s%2Fg%2F11c4yhry6d!19sChIJPZiT5tm5qpURotKT80zM7eU?authuser=0&hl=pt-PT&rclk=1,+55 55 99617-6088
Iluminat O Spa Da Beleza,https://business.google.com/create?fp=8620511733520762621&hl=pt-PT&authuser=0&gmbsrc=pt-pt-pt-et-ip-z-gmb-s-z-l~mrc%7Cclaimbz%7Cu&ppsrc=GMBMI&utm_campaign=pt-pt-pt-et-ip-z-gmb-s-z-l~mrc%7Cclaimbz%7Cu&utm_source=gmb_mrc81&utm_medium=et&getstarted&lis=0,"R. Dr. Lauro Dornelles, 89 - Cidade Alta, Alegrete - RS, 97543-001, Brasil",https://www.google.com/maps/place/Iluminat+O+Spa+Da+Beleza/data=!4m7!3m6!1s0x95aab9d5ee054027:0x77a235bf8a9786fd!8m2!3d-29.7864854!4d-55.7977871!16s%2Fg%2F11vf3wk7t1!19sChIJJ0AF7tW5qpUR_YaXir81onc?authuser=0&hl=pt-PT&rclk=1,
Gringos Cabeleireiros,,"R. Demétrio Ribeiro, 117 - Centro, Alegrete - RS, 97542-200, Brasil",https://www.google.com/maps/place/Gringos+Cabeleireiros/data=!4m7!3m6!1s0x95aab9e6b694db45:0xa3437dc9fa435f29!8m2!3d-29.7833789!4d-55.7882855!16s%2Fg%2F1vb9f79v!19sChIJRduUtua5qpURKV9D-sl9Q6M?authuser=0&hl=pt-PT&rclk=1,+55 55 3422-4519
Salao Quintana,https://business.google.com/create?fp=14481874455506532850&hl=pt-PT&authuser=0&gmbsrc=pt-pt-pt-et-ip-z-gmb-s-z-l~mrc%7Cclaimbz%7Cu&ppsrc=GMBMI&utm_campaign=pt-pt-pt-et-ip-z-gmb-s-z-l~mrc%7Cclaimbz%7Cu&utm_source=gmb_mrc81&utm_medium=et&getstarted&lis=0,"Rua Dr. Quintana, 408 - Centro, Alegrete - RS, 97541-160, Brasil",https://www.google.com/maps/place/Salao+Quintana/data=!4m7!3m6!1s0x95aab9d713e7bc4b:0xc8f9f416ca4539f2!8m2!3d-29.7877193!4d-55.7930615!16s%2Fg%2F11hbkcph3g!19sChIJS7znE9e5qpUR8jlFyhb0-cg?authuser=0&hl=pt-PT&rclk=1,
Camila Leiria Beauty & Care,https://instagram.com/camilaleiriab?utm_medium=copy_link,"Expedicionário Cannes, 18 - Centro, Alegrete - RS, 97542-290, Brasil",https://www.google.com/maps/place/Camila+Leiria+Beauty+%26+Care/data=!4m7!3m6!1s0x95aab9691d2a62bb:0x276d0d33bdafaea6!8m2!3d-29.7842919!4d-55.7814717!16s%2Fg%2F11r_xbsn0k!19sChIJu2IqHWm5qpURpq6vvTMNbSc?authuser=0&hl=pt-PT&rclk=1,+55 55 99932-5860
SABRINA PACHECO-BLEND MASSOTERAPIA E DEPILAÇÃO,https://instagram.com/sabrina_blend?igshid=OGQ5ZDc2ODk2ZA==,"R. Duque de Caxias, 475 - Centro, Alegrete - RS, 97541-170, Brasil",https://www.google.com/maps/place/SABRINA+PACHECO-BLEND+MASSOTERAPIA+E+DEPILA%C3%87%C3%83O/data=!4m7!3m6!1s0x95aab77bd94295bf:0xaf1395ffe5a8234c!8m2!3d-29.7769349!4d-55.7901911!16s%2Fg%2F11t_qx46rr!19sChIJv5VC2Xu3qpURTCOo5f-VE68?authuser=0&hl=pt-PT&rclk=1,+55 55 99156-7921
DETALLE SALÃO DE BELEZA,,"CORONEL CABRITA, 153 ED Taborda, térreo - Centro, Alegrete - RS, 97541-100, Brasil",https://www.google.com/maps/place/DETALLE+SAL%C3%83O+DE+BELEZA/data=!4m7!3m6!1s0x95aab7097a3ff9d9:0xa15b5484731bd8ee!8m2!3d-29.7818355!4d-55.7892156!16s%2Fg%2F11s3tg1qb8!19sChIJ2fk_egm3qpUR7tgbc4RUW6E?authuser=0&hl=pt-PT&rclk=1,+55 55 99715-5566
Clinica Reabilitar,http://www.facebook.com/Clinicafisioreabilitar/,"R. Demétrio Ribeiro, 575 - Centro, Alegrete - RS, 97542-100, Brasil",https://www.google.com/maps/place/Clinica+Reabilitar/data=!4m7!3m6!1s0x95aab9dee508744b:0x5257dc7c66240abf!8m2!3d-29.7852513!4d-55.7843153!16s%2Fg%2F11fzfc022_!19sChIJS3QI5d65qpURvwokZnzcV1I?authuser=0&hl=pt-PT&rclk=1,+55 55 3421-2530
Studio Aline Silveira Cabeleireira.,,"R. Gen. Sampaio, 544 - Centro, Alegrete - RS, 97541-260, Brasil",https://www.google.com/maps/place/Studio+Aline+Silveira+Cabeleireira./data=!4m7!3m6!1s0x95aab71a28fc16ef:0x79dae45089556ed1!8m2!3d-29.7789984!4d-55.7921918!16s%2Fg%2F11t5jh8np_!19sChIJ7xb8KBq3qpUR0W5ViVDk2nk?authuser=0&hl=pt-PT&rclk=1,+55 55 99692-3823
Cactos Clínica Terapêutica,,"R. Barão do Amazonas, 791 - Ibirapuitã, Alegrete - RS, 97542-100, Brasil",https://www.google.com/maps/place/Cactos+Cl%C3%ADnica+Terap%C3%AAutica/data=!4m7!3m6!1s0x95aab9e2a2559a7f:0x12ce538f72567122!8m2!3d-29.7858313!4d-55.7817405!16s%2Fg%2F11j00rq999!19sChIJf5pVouK5qpURInFWco9TzhI?authuser=0&hl=pt-PT&rclk=1,+55 55 99669-2818
Gaia Espaço Terapêutico da Mulher,http://instagram.com/gaiaespacofeminino,"R. Pinheiro Machado, 218 - Cidade Alta, Alegrete - RS, 97543-440, Brasil",https://www.google.com/maps/place/Gaia+Espa%C3%A7o+Terap%C3%AAutico+da+Mulher/data=!4m7!3m6!1s0x95aab952e3c38b03:0xce2499a9e1bc5324!8m2!3d-29.7970393!4d-55.7988584!16s%2Fg%2F11rpd9sxqf!19sChIJA4vD41K5qpURJFO84amZJM4?authuser=0&hl=pt-PT&rclk=1,+55 51 99961-1686
Salão Maremar,https://business.google.com/create?fp=17362320522768500329&hl=pt-PT&authuser=0&gmbsrc=pt-pt-pt-et-ip-z-gmb-s-z-l~mrc%7Cclaimbz%7Cu&ppsrc=GMBMI&utm_campaign=pt-pt-pt-et-ip-z-gmb-s-z-l~mrc%7Cclaimbz%7Cu&utm_source=gmb_mrc81&utm_medium=et&getstarted&lis=0,"Rua dos Andradas, 1175 - Centro, Alegrete - RS, 97541-000, Brasil",https://www.google.com/maps/place/Sal%C3%A3o+Maremar/data=!4m7!3m6!1s0x95aab7afb466df63:0xf0f35a86a4174669!8m2!3d-29.7774898!4d-55.7932403!16s%2Fg%2F11hhtz_dxx!19sChIJY99mtK-3qpURaUYXpIZa8_A?authuser=0&hl=pt-PT&rclk=1,
Clínica Oficina do Corpo,https://business.google.com/create?fp=5896831168399461418&hl=pt-PT&authuser=0&gmbsrc=pt-pt-pt-et-ip-z-gmb-s-z-l~mrc%7Cclaimbz%7Cu&ppsrc=GMBMI&utm_campaign=pt-pt-pt-et-ip-z-gmb-s-z-l~mrc%7Cclaimbz%7Cu&utm_source=gmb_mrc81&utm_medium=et&getstarted&lis=0,"R. Barão do Amazonas, 462 - Centro, Alegrete - RS, 97542-180, Brasil",https://www.google.com/maps/place/Cl%C3%ADnica+Oficina+do+Corpo/data=!4m7!3m6!1s0x95aab9decff767c1:0x51d5c0b474e6cc2a!8m2!3d-29.7853033!4d-55.7852986!16s%2Fg%2F11g69h7kwx!19sChIJwWf3z965qpURKszmdLTA1VE?authuser=0&hl=pt-PT&rclk=1,+55 55 3422-3454
Alis Studio Nails&Lashes,https://www.instagram.com/alisstudio_nails?igsh=MTA0czJjcDd1ZDR2aw==,"Rua da Alegria 325 A, 4000-450 Porto",https://www.google.com/maps/place/Alis+Studio+Nails%26Lashes/data=!4m7!3m6!1s0xd2465ec727dc717:0x7e4537f0aba2b335!8m2!3d41.1518023!4d-8.6042428!16s%2Fg%2F11sv5n270f!19sChIJF8d9cuxlJA0RNbOiq_A3RX4?authuser=0&hl=pt-PT&rclk=1,936 348 957
Olíbano Beauty & Wellness,,"Rua da Alegria 349, 4000-044 Porto",https://www.google.com/maps/place/Ol%C3%ADbano+Beauty+%26+Wellness/data=!4m7!3m6!1s0xd2465003c48ed1f:0x61e85db86f702d72!8m2!3d41.1526397!4d-8.6038761!16s%2Fg%2F11vyx4l1n2!19sChIJH-1IPABlJA0Rci1wb7hd6GE?authuser=0&hl=pt-PT&rclk=1,912 061 125
GPMédicos,https://business.google.com/create?fp=15356738982086691550&hl=pt-PT&authuser=0&gmbsrc=pt-pt-pt-et-ip-z-gmb-s-z-l~mrc%7Cclaimbz%7Cu&ppsrc=GMBMI&utm_campaign=pt-pt-pt-et-ip-z-gmb-s-z-l~mrc%7Cclaimbz%7Cu&utm_source=gmb_mrc81&utm_medium=et&getstarted&lis=0,"Rua da Alegria 857, 4000-047 Porto",https://www.google.com/maps/place/GPM%C3%A9dicos/data=!4m7!3m6!1s0xd2465098259b409:0xd51e18bd9fabcade!8m2!3d41.1590141!4d-8.6013395!16s%2Fg%2F11rhw09y_k!19sChIJCbRZggllJA0R3sqrn70YHtU?authuser=0&hl=pt-PT&rclk=1,910 329 335
GPMEDICOS - Gagliardini & Patricio Lda,http://www.gpmedicos.com/?utm_source=google&utm_medium=wix_google_business_profile&utm_campaign=18153334995278835368,"Rua da Alegria 857, 4000-047 Porto",https://www.google.com/maps/place/GPMEDICOS+-+Gagliardini+%26+Patricio+Lda/data=!4m7!3m6!1s0xd2464cdd3de2385:0xd1a9f55e7630eb71!8m2!3d41.1590141!4d-8.6013395!16s%2Fg%2F1pp2tk05t!19sChIJhSPe081kJA0Rceswdl71qdE?authuser=0&hl=pt-PT&rclk=1,22 099 2926
Tricologista e Terapeuta Capilar Adriana Vargas,https://instagram.com/adrianavargastricologista?igshid=OGQ5ZDc2ODk2ZA==,"R. Vinte de Setembro, 1026 - Centro, Alegrete - RS, 97541-260, Brasil",https://www.google.com/maps/place/Tricologista+e+Terapeuta+Capilar+Adriana+Vargas/data=!4m7!3m6!1s0x95aab7e8fc25e74d:0x1e3defb79aeef208!8m2!3d-29.7855752!4d-55.7991995!16s%2Fg%2F11h4rn740p!19sChIJTecl_Oi3qpURCPLumrfvPR4?authuser=0&hl=pt-PT&rclk=1,+55 55 99662-6525
Alegria Medical Centre,https://www.alegriamed.com/en/book-an-appointment/,"Praça da Alegria 66 Andar 3°, 1250-004 Lisboa",https://www.google.com/maps/place/Alegria+Medical+Centre/data=!4m7!3m6!1s0xd1933601f03d805:0x7a932cd1097dbb17!8m2!3d38.718309!4d-9.1448212!16s%2Fg%2F11fphhx3c9!19sChIJBdgDH2AzGQ0RF7t9CdEsk3o?authuser=0&hl=pt-PT&rclk=1,21 145 2289
Royal Face,https://api.whatsapp.com/send?l=pt-BR&phone=554135891269&text=Ol%C3%A1%20vim%20pelo%20Google,"Av. Francisco Kruger, 6330 - Cachoeira, Alm. Tamandaré - PR, 83504-490, Brasil",https://www.google.com/maps/place/Royal+Face/data=!4m7!3m6!1s0x94dce7c3f5da5b09:0x9cbca501840e746c!8m2!3d-25.3466468!4d-49.2665891!16s%2Fg%2F11sy_78dkn!19sChIJCVva9cPn3JQRbHQOhAGlvJw?authuser=0&hl=pt-PT&rclk=1,+55 41 98707-8548
Sarah karine Leite Clinica de Estética,,"R. Leonardo Kleina, 45 - Bonfim, Alm. Tamandaré - PR, 83506-350, Brasil",https://www.google.com/maps/place/Sarah+karine+Leite+Clinica+de+Est%C3%A9tica/data=!4m7!3m6!1s0x94dce79fd8e54bab:0x3d71522bbf3b92cb!8m2!3d-25.3451022!4d-49.2774964!16s%2Fg%2F11jfld0x52!19sChIJq0vl2J_n3JQRy5I7vytScT0?authuser=0&hl=pt-PT&rclk=1,+55 41 98537-6014
